,Difftastic_Mean
253042,3.0
253043,12.0
253044,4.0
253045,6.0
253046,6.0
253047,45.0
253048,77.0
253049,72.0
253050,1.0
253051,1.0
253052,60.0
253053,8.0
253054,26.0
253055,13.0
253056,9.0
253057,5.0
253058,2.0
253059,5.0
253060,2.0
253061,5.0
253062,72.0
253063,10.0
253064,30.0
253065,4.0
253066,18.0
253067,9.0
253068,100.0
253069,10.0
253070,2.0
253071,8.0
253072,1.0
253073,3.0
253074,1.0
253075,10.0
253076,34.0
253077,6.0
253078,3.0
253079,5.0
253080,7.0
253081,1.0
253082,2.0
253083,10.0
253084,5.0
253085,40.0
253086,4.0
253087,2.0
253088,256.0
253089,4.0
253090,26.0
253091,2.0
253092,5.0
253093,20.0
253094,42.0
253095,1.0
253096,
253097,7.0
253098,1.0
253099,22.0
253100,1.0
253101,8.0
253102,15.0
253103,2.0
253104,7.0
253105,3.0
253106,1.0
253107,5.0
253108,25.0
253109,8.0
253110,10.0
253111,1.0
253112,61.0
253113,1.0
253114,2.0
253115,48.0
253116,1.0
253117,38.0
253118,4.0
253119,3.0
253120,7.0
253121,4.0
253122,2.0
253123,63.0
253124,4.0
253125,16.0
253126,26.0
253127,4.0
253128,4.0
253129,55.0
253130,4.0
253131,5.0
253132,8.0
253133,1.0
253134,1.0
253135,1.0
253136,2.0
253137,50.0
253138,11.0
253139,2.0
253140,1.0
253141,38.0
253142,2.0
253143,1.0
253144,5.0
253145,2.0
253146,4.0
253147,4.0
253148,3.0
253149,8.0
253150,22.0
253151,18.0
253152,3.0
253153,23.0
253154,10.0
253155,4.0
253156,5.0
253157,2.0
253158,2.0
253159,5.0
253160,7.0
253161,18.0
253162,10.0
253163,1.0
253164,7.0
253165,3.0
253166,52.0
253167,5.0
253168,9.0
253169,82.0
253170,2.0
253171,
253172,2.0
253173,1.0
253174,1.0
253175,2.0
253176,3.0
253177,1.0
253178,6.0
253179,5.0
253180,4.0
253181,1.0
253182,3.0
253183,2.0
253184,2.0
253185,2.0
253186,1.0
253187,1.0
253188,10.0
253189,3.0
253190,14.0
253191,9.0
253192,90.0
253193,6.0
253194,45.0
253195,107.0
253196,3.0
253197,4.0
253198,1.0
253199,47.0
253200,1.0
253201,9.0
253202,
253203,1.0
253204,4.0
253205,10.0
253206,42.0
253207,2.0
253208,1.0
253209,2.0
253210,8.0
253211,2.0
253212,2.0
253213,1.0
253214,82.0
253215,2.0
253216,2.0
253217,3.0
253218,10.0
253219,14.0
253220,11.0
253221,3.0
253222,9.0
253223,15.0
253224,4.0
253225,2.0
253226,80.0
253227,19.0
253228,5.0
253229,42.0
253230,1.0
253231,5.0
253232,4.0
253233,1.0
253234,7.0
253235,7.0
253236,19.0
253237,10.0
253238,4.0
253239,10.0
253240,3.0
253241,162.0
253242,5.0
253243,14.0
253244,6.0
253245,
253246,5.0
253247,4.0
253248,1.0
253249,6.0
253250,2.0
253251,3.0
253252,6.0
253253,1.0
253254,31.0
253255,15.0
253256,2.0
253257,5.0
253258,2.0
253259,5.0
253260,32.0
253261,9.0
253262,28.0
253263,4.0
253264,5.0
253265,79.0
253266,9.0
253267,6.0
253268,9.0
253269,4.0
253270,4.0
253271,3.0
253272,4.0
253273,12.0
253274,10.0
253275,6.0
253276,11.0
253277,12.0
253278,2.0
253279,6.0
253280,4.0
253281,6.0
253282,35.0
253283,2.0
253284,
253285,9.0
253286,2.0
253287,6.0
253288,3.0
253289,2.0
253290,
253291,5.0
253292,12.0
253293,77.0
253294,7.0
253295,50.0
253296,5.0
253297,9.0
253298,5.0
253299,3.0
253300,6.0
253301,8.0
253302,1.0
253303,4.0
253304,3.0
253305,1.0
253306,23.0
253307,10.0
253308,7.0
253309,1.0
253310,1.0
253311,7.0
253312,1.0
253313,1.0
253314,4.0
253315,7.0
253316,2.0
253317,2.0
253318,101.0
253319,7.0
253320,2.0
253321,1.0
253322,17.0
253323,310.0
253324,6.0
253325,4.0
253326,2.0
253327,10.0
253328,10.0
253329,26.0
253330,1.0
253331,139.0
253332,12.0
253333,39.0
253334,95.0
253335,3.0
253336,5.0
253337,7.0
253338,5.0
253339,8.0
253340,7.0
253341,9.0
253342,3.0
253343,101.0
253344,7.0
253345,6.0
253346,11.0
253347,44.0
253348,2.0
253349,63.0
253350,77.0
253351,58.0
253352,4.0
253353,9.0
253354,3.0
253355,1.0
253356,
253357,
253358,8.0
253359,6.0
253360,34.0
253361,8.0
253362,35.0
253363,84.0
253364,3.0
253365,2.0
253366,6.0
253367,2.0
253368,1.0
253369,15.0
253370,2.0
253371,10.0
253372,3.0
253373,6.0
253374,29.0
253375,1.0
253376,1.0
253377,25.0
253378,1.0
253379,1.0
253380,9.0
253381,1.0
253382,2.0
253383,1.0
253384,12.0
253385,3.0
253386,9.0
253387,34.0
253388,2.0
253389,12.0
253390,23.0
253391,1.0
253392,1.0
253393,5.0
253394,11.0
253395,109.0
253396,9.0
253397,7.0
253398,68.0
253399,8.0
253400,12.0
253401,1.0
253402,6.0
253403,5.0
253404,5.0
253405,4.0
253406,4.0
253407,20.0
253408,22.0
253409,5.0
253410,1.0
253411,26.0
253412,25.0
253413,9.0
253414,21.0
253415,9.0
253416,93.0
253417,1.0
253418,30.0
253419,7.0
253420,7.0
253421,2.0
253422,4.0
253423,8.0
253424,8.0
253425,2.0
253426,2.0
253427,7.0
253428,18.0
253429,4.0
253430,1.0
253431,10.0
253432,6.0
253433,6.0
253434,2.0
253435,22.0
253436,37.0
253437,9.0
253438,7.0
253439,204.0
253440,5.0
253441,5.0
253442,4.0
253443,9.0
253444,8.0
253445,3.0
253446,3.0
253447,2.0
253448,8.0
253449,82.0
253450,5.0
253451,4.0
253452,1.0
253453,6.0
253454,13.0
253455,12.0
253456,8.0
253457,32.0
253458,15.0
253459,9.0
253460,6.0
253461,6.0
253462,62.0
253463,6.0
253464,1.0
253465,7.0
253466,2.0
253467,52.0
253468,148.0
253469,3.0
253470,72.0
253471,1.0
253472,1.0
253473,1.0
253474,53.0
253475,9.0
253476,
253477,1.0
253478,12.0
253479,4.0
253480,9.0
253481,3.0
253482,1.0
253483,43.0
253484,9.0
253485,2.0
253486,2.0
253487,3.0
253488,8.0
253489,8.0
253490,2.0
253491,
253492,3.0
253493,67.0
253494,61.0
253495,4.0
253496,7.0
253497,
253498,3.0
253499,3.0
253500,12.0
253501,114.0
253502,4.0
253503,17.0
253504,4.0
253505,4.0
253506,7.0
253507,9.0
253508,2.0
253509,1.0
253510,10.0
253511,11.0
253512,4.0
253513,5.0
253514,1.0
253515,2.0
253516,7.0
253517,9.0
253518,2.0
253519,6.0
253520,4.0
253521,18.0
253522,4.0
253523,22.0
253524,5.0
253525,8.0
253526,84.0
253527,2.0
253528,4.0
253529,2.0
253530,2.0
253531,2.0
253532,6.0
253533,7.0
253534,4.0
253535,2.0
253536,46.0
253537,5.0
253538,1.0
253539,4.0
253540,18.0
253541,4.0
253542,6.0
253543,7.0
253544,10.0
253545,6.0
253546,9.0
253547,4.0
253548,8.0
253549,2.0
253550,48.0
253551,2.0
253552,17.0
253553,1.0
253554,6.0
253555,2.0
253556,7.0
253557,2.0
253558,1.0
253559,1.0
253560,2.0
253561,6.0
253562,1.0
253563,3.0
253564,63.0
253565,2.0
253566,9.0
253567,24.0
253568,1.0
253569,8.0
253570,3.0
253571,1.0
253572,2.0
253573,220.0
253574,44.0
253575,10.0
253576,27.0
253577,36.0
253578,11.0
253579,4.0
253580,53.0
253581,1.0
253582,1.0
253583,1.0
253584,95.0
253585,16.0
253586,44.0
253587,1.0
253588,1.0
253589,
253590,30.0
253591,16.0
253592,6.0
253593,3.0
253594,9.0
253595,78.0
253596,11.0
253597,9.0
253598,1.0
253599,9.0
253600,1.0
253601,12.0
253602,1.0
253603,1.0
253604,2.0
253605,11.0
253606,5.0
253607,10.0
253608,9.0
253609,2.0
253610,5.0
253611,9.0
253612,5.0
253613,143.0
253614,7.0
253615,3.0
253616,3.0
253617,3.0
253618,12.0
253619,2.0
253620,2.0
253621,4.0
253622,4.0
253623,79.0
253624,1.0
253625,1.0
253626,8.0
253627,126.0
253628,1.0
253629,3.0
253630,1.0
253631,14.0
253632,1.0
253633,4.0
253634,32.0
253635,8.0
253636,33.0
253637,5.0
253638,4.0
253639,6.0
253640,1.0
253641,5.0
253642,3.0
253643,3.0
253644,11.0
253645,40.0
253646,4.0
253647,3.0
253648,3.0
253649,1.0
253650,75.0
253651,4.0
253652,8.0
253653,4.0
253654,6.0
253655,7.0
253656,9.0
253657,11.0
253658,10.0
253659,9.0
253660,19.0
253661,1.0
253662,51.0
253663,4.0
253664,112.0
253665,3.0
253666,2.0
253667,1.0
253668,4.0
253669,66.0
253670,5.0
253671,1.0
253672,23.0
253673,6.0
253674,2.0
253675,3.0
253676,24.0
253677,12.0
253678,18.0
253679,36.0
253680,1.0
253681,4.0
253682,16.0
253683,5.0
253684,5.0
253685,1.0
253686,23.0
253687,4.0
253688,1.0
253689,10.0
253690,1.0
253691,98.0
253692,4.0
253693,6.0
253694,11.0
253695,20.0
253696,4.0
253697,89.0
253698,4.0
253699,1.0
253700,9.0
253701,34.0
253702,2.0
253703,2.0
253704,6.0
253705,4.0
253706,
253707,4.0
253708,2.0
253709,3.0
253710,6.0
253711,58.0
253712,
253713,7.0
253714,8.0
253715,4.0
253716,3.0
253717,5.0
253718,2.0
253719,4.0
253720,8.0
253721,18.0
253722,3.0
253723,1.0
253724,3.0
253725,42.0
253726,4.0
253727,8.0
253728,5.0
253729,6.0
253730,2.0
253731,3.0
253732,65.0
253733,4.0
253734,10.0
253735,45.0
253736,3.0
253737,10.0
253738,9.0
253739,7.0
253740,1.0
253741,759.0
253742,6.0
253743,2.0
253744,4.0
253745,6.0
253746,7.0
253747,6.0
253748,3.0
253749,7.0
253750,1.0
253751,8.0
253752,8.0
253753,2.0
253754,
253755,4.0
253756,2.0
253757,2.0
253758,9.0
253759,8.0
253760,5.0
253761,1.0
253762,23.0
253763,2.0
253764,28.0
253765,2.0
253766,6.0
253767,7.0
253768,4.0
253769,2.0
253770,6.0
253771,1.0
253772,36.0
253773,22.0
253774,8.0
253775,3.0
253776,1.0
253777,1.0
253778,19.0
253779,187.0
253780,1.0
253781,7.0
253782,10.0
253783,2.0
253784,8.0
253785,2.0
253786,3.0
253787,4.0
253788,7.0
253789,5.0
253790,120.0
253791,83.0
253792,2.0
253793,8.0
253794,2.0
253795,4.0
253796,1.0
253797,3.0
253798,14.0
253799,8.0
253800,5.0
253801,3.0
253802,12.0
253803,2.0
253804,13.0
253805,1.0
253806,8.0
253807,2.0
253808,36.0
253809,1.0
253810,23.0
253811,4.0
253812,3.0
253813,9.0
253814,1.0
253815,9.0
253816,3.0
253817,4.0
253818,26.0
253819,4.0
253820,1.0
253821,8.0
253822,10.0
253823,7.0
253824,14.0
253825,15.0
253826,1.0
253827,6.0
253828,28.0
253829,5.0
253830,8.0
253831,31.0
253832,35.0
253833,1.0
253834,51.0
253835,9.0
253836,23.0
253837,2.0
253838,17.0
253839,3.0
253840,10.0
253841,6.0
253842,3.0
253843,6.0
253844,6.0
253845,4.0
253846,8.0
253847,1.0
253848,10.0
253849,7.0
253850,5.0
253851,5.0
253852,92.0
253853,1.0
253854,6.0
253855,53.0
253856,10.0
253857,1.0
253858,4.0
253859,80.0
253860,69.0
253861,4.0
253862,8.0
253863,19.0
253864,7.0
253865,98.0
253866,9.0
253867,9.0
253868,1.0
253869,14.0
253870,125.0
253871,3.0
253872,2.0
253873,8.0
253874,7.0
253875,7.0
253876,6.0
253877,3.0
253878,10.0
253879,1.0
253880,69.0
253881,1.0
253882,4.0
253883,9.0
253884,40.0
253885,2.0
253886,6.0
253887,2.0
253888,37.0
253889,3.0
253890,8.0
253891,10.0
253892,5.0
253893,4.0
253894,1.0
253895,2.0
253896,5.0
253897,1.0
253898,9.0
253899,6.0
253900,52.0
253901,4.0
253902,1.0
253903,1.0
253904,1.0
253905,5.0
253906,6.0
253907,146.0
253908,17.0
253909,5.0
253910,118.0
253911,9.0
253912,4.0
253913,1.0
253914,8.0
253915,3.0
253916,
253917,2.0
253918,3.0
253919,5.0
253920,5.0
253921,124.0
253922,10.0
253923,1.0
253924,22.0
253925,11.0
253926,2.0
253927,2.0
253928,5.0
253929,5.0
253930,9.0
253931,4.0
253932,53.0
253933,4.0
253934,63.0
253935,10.0
253936,2.0
253937,8.0
253938,1.0
253939,5.0
253940,2.0
253941,1.0
253942,5.0
253943,3.0
253944,8.0
253945,9.0
253946,8.0
253947,8.0
253948,5.0
253949,1.0
253950,4.0
253951,11.0
253952,16.0
253953,41.0
253954,4.0
253955,1.0
253956,6.0
253957,6.0
253958,12.0
253959,2.0
253960,2.0
253961,4.0
253962,8.0
253963,135.0
253964,1.0
253965,6.0
253966,5.0
253967,6.0
253968,3.0
253969,13.0
253970,57.0
253971,5.0
253972,9.0
253973,2.0
253974,31.0
253975,6.0
253976,3.0
253977,45.0
253978,3.0
253979,48.0
253980,8.0
253981,238.0
253982,27.0
253983,352.0
253984,7.0
253985,2.0
253986,1.0
253987,5.0
253988,43.0
253989,5.0
253990,34.0
253991,4.0
253992,4.0
253993,2.0
253994,3.0
253995,171.0
253996,5.0
253997,
253998,2.0
253999,3.0
254000,38.0
254001,5.0
254002,1.0
254003,1.0
254004,7.0
254005,5.0
254006,40.0
254007,1.0
254008,1.0
254009,23.0
254010,3.0
254011,3.0
254012,3.0
254013,2.0
254014,42.0
254015,33.0
254016,8.0
254017,1.0
254018,7.0
254019,1.0
254020,2.0
254021,5.0
254022,7.0
254023,4.0
254024,4.0
254025,1.0
254026,6.0
254027,8.0
254028,4.0
254029,1.0
254030,3.0
254031,1.0
254032,4.0
254033,5.0
254034,2.0
254035,45.0
254036,4.0
254037,3.0
254038,1.0
254039,2.0
254040,62.0
254041,2.0
254042,3.0
254043,4.0
254044,4.0
254045,1.0
254046,136.0
254047,4.0
254048,14.0
254049,10.0
254050,15.0
254051,109.0
254052,40.0
254053,3.0
254054,14.0
254055,8.0
254056,9.0
254057,6.0
254058,4.0
254059,2.0
254060,4.0
254061,6.0
254062,1.0
254063,5.0
254064,10.0
254065,5.0
254066,48.0
254067,16.0
254068,8.0
254069,2.0
254070,9.0
254071,7.0
254072,112.0
254073,6.0
254074,10.0
254075,8.0
254076,120.0
254077,6.0
254078,12.0
254079,1.0
254080,5.0
254081,1.0
254082,4.0
254083,67.0
254084,1.0
254085,1.0
254086,6.0
254087,16.0
254088,2.0
254089,2.0
254090,6.0
254091,73.0
254092,1.0
254093,2.0
254094,6.0
254095,6.0
254096,3.0
254097,2.0
254098,7.0
254099,1.0
254100,2.0
254101,1.0
254102,31.0
254103,28.0
254104,72.0
254105,4.0
254106,15.0
254107,9.0
254108,2.0
254109,2.0
254110,2.0
254111,6.0
254112,9.0
254113,32.0
254114,3.0
254115,5.0
254116,4.0
254117,3.0
254118,
254119,21.0
254120,4.0
254121,48.0
254122,64.0
254123,2.0
254124,6.0
254125,
254126,21.0
254127,1.0
254128,20.0
254129,3.0
254130,16.0
254131,1.0
254132,19.0
254133,2.0
254134,4.0
254135,8.0
254136,6.0
254137,3.0
254138,26.0
254139,2.0
254140,1.0
254141,8.0
254142,1.0
254143,2.0
254144,5.0
254145,2.0
254146,5.0
254147,5.0
254148,2.0
254149,5.0
254150,7.0
254151,3.0
254152,6.0
254153,60.0
254154,6.0
254155,
254156,201.0
254157,2.0
254158,6.0
254159,11.0
254160,13.0
254161,2.0
254162,2.0
254163,4.0
254164,1.0
254165,24.0
254166,58.0
254167,87.0
254168,22.0
254169,8.0
254170,6.0
254171,6.0
254172,4.0
254173,6.0
254174,47.0
254175,1.0
254176,469.0
254177,20.0
254178,10.0
254179,6.0
254180,7.0
254181,4.0
254182,10.0
254183,4.0
254184,17.0
254185,2.0
254186,3.0
254187,9.0
254188,4.0
254189,1.0
254190,18.0
254191,8.0
254192,3.0
254193,
254194,
254195,5.0
254196,2.0
254197,3.0
254198,8.0
254199,9.0
254200,4.0
254201,8.0
254202,1.0
254203,6.0
254204,8.0
254205,24.0
254206,36.0
254207,12.0
254208,5.0
254209,6.0
254210,9.0
254211,17.0
254212,13.0
254213,7.0
254214,3.0
254215,8.0
254216,5.0
254217,5.0
254218,1.0
254219,2.0
254220,4.0
254221,1.0
254222,1.0
254223,10.0
254224,28.0
254225,1.0
254226,1.0
254227,1.0
254228,7.0
254229,1.0
254230,16.0
254231,7.0
254232,1.0
254233,28.0
254234,43.0
254235,68.0
254236,5.0
254237,92.0
254238,10.0
254239,41.0
254240,8.0
254241,4.0
254242,4.0
254243,127.0
254244,10.0
254245,8.0
254246,3.0
254247,
254248,5.0
254249,1.0
254250,3.0
254251,20.0
254252,1.0
254253,3.0
254254,8.0
254255,67.0
254256,2.0
254257,1.0
254258,3.0
254259,20.0
254260,2.0
254261,7.0
254262,1.0
254263,196.0
254264,9.0
254265,4.0
254266,4.0
254267,8.0
254268,2.0
254269,5.0
254270,36.0
254271,7.0
254272,2.0
254273,1.0
254274,9.0
254275,9.0
254276,33.0
254277,8.0
254278,2.0
254279,4.0
254280,6.0
254281,5.0
254282,1.0
254283,2.0
254284,4.0
254285,5.0
254286,8.0
254287,3.0
254288,37.0
254289,7.0
254290,9.0
254291,20.0
254292,43.0
254293,10.0
254294,2.0
254295,14.0
254296,6.0
254297,2.0
254298,2.0
254299,3.0
254300,7.0
254301,1.0
254302,1.0
254303,3.0
254304,2.0
254305,5.0
254306,2.0
254307,5.0
254308,27.0
254309,12.0
254310,7.0
254311,6.0
254312,15.0
254313,6.0
254314,41.0
254315,2.0
254316,4.0
254317,16.0
254318,3.0
254319,6.0
254320,20.0
254321,18.0
254322,4.0
254323,5.0
254324,2.0
254325,1.0
254326,8.0
254327,28.0
254328,9.0
254329,1.0
254330,148.0
254331,16.0
254332,19.0
254333,2.0
254334,1.0
254335,5.0
254336,1.0
254337,82.0
254338,6.0
254339,73.0
254340,5.0
254341,5.0
254342,49.0
254343,6.0
254344,6.0
254345,7.0
254346,2.0
254347,1.0
254348,11.0
254349,28.0
254350,4.0
254351,142.0
254352,2.0
254353,2.0
254354,7.0
254355,2.0
254356,3.0
254357,10.0
254358,12.0
254359,7.0
254360,27.0
254361,7.0
254362,7.0
254363,35.0
254364,4.0
254365,6.0
254366,102.0
254367,80.0
254368,73.0
254369,14.0
254370,2.0
254371,425.0
254372,3.0
254373,4.0
254374,146.0
254375,5.0
254376,1.0
254377,10.0
254378,4.0
254379,75.0
254380,9.0
254381,12.0
254382,7.0
254383,3.0
254384,252.0
254385,11.0
254386,2.0
254387,1.0
254388,2.0
254389,60.0
254390,11.0
254391,44.0
254392,1.0
254393,40.0
254394,10.0
254395,6.0
254396,4.0
254397,204.0
254398,15.0
254399,4.0
254400,25.0
254401,37.0
254402,9.0
254403,54.0
254404,6.0
254405,2.0
254406,5.0
254407,49.0
254408,7.0
254409,5.0
254410,1.0
254411,1.0
254412,47.0
254413,13.0
254414,4.0
254415,10.0
254416,10.0
254417,1.0
254418,2.0
254419,67.0
254420,3.0
254421,3.0
254422,1.0
254423,2.0
254424,5.0
254425,14.0
254426,10.0
254427,7.0
254428,7.0
254429,4.0
254430,2.0
254431,5.0
254432,31.0
254433,37.0
254434,2.0
254435,15.0
254436,7.0
254437,1.0
254438,26.0
254439,6.0
254440,2.0
254441,6.0
254442,18.0
254443,6.0
254444,1.0
254445,33.0
254446,2.0
254447,22.0
254448,92.0
254449,7.0
254450,2.0
254451,35.0
254452,7.0
254453,91.0
254454,3.0
254455,8.0
254456,4.0
254457,4.0
254458,1.0
254459,9.0
254460,64.0
254461,27.0
254462,7.0
254463,3.0
254464,1.0
254465,8.0
254466,12.0
254467,1.0
254468,9.0
254469,2.0
254470,1.0
254471,2.0
254472,26.0
254473,5.0
254474,94.0
254475,15.0
254476,4.0
254477,8.0
254478,4.0
254479,3.0
254480,1.0
254481,5.0
254482,6.0
254483,3.0
254484,4.0
254485,8.0
254486,3.0
254487,6.0
254488,10.0
254489,54.0
254490,22.0
254491,3.0
254492,10.0
254493,4.0
254494,10.0
254495,2.0
254496,1.0
254497,3.0
254498,7.0
254499,1.0
254500,2.0
254501,2.0
254502,1.0
254503,9.0
254504,31.0
254505,150.0
254506,121.0
254507,42.0
254508,5.0
254509,1.0
254510,3.0
254511,10.0
254512,87.0
254513,6.0
254514,155.0
254515,11.0
254516,87.0
254517,2.0
254518,8.0
254519,4.0
254520,1.0
254521,5.0
254522,8.0
254523,8.0
254524,16.0
254525,1.0
254526,2.0
254527,1.0
254528,2.0
254529,4.0
254530,9.0
254531,5.0
254532,5.0
254533,9.0
254534,5.0
254535,5.0
254536,3.0
254537,22.0
254538,2.0
254539,9.0
254540,1.0
254541,3.0
254542,5.0
254543,6.0
254544,6.0
254545,2.0
254546,2.0
254547,4.0
254548,2.0
254549,5.0
254550,9.0
254551,5.0
254552,8.0
254553,1.0
254554,12.0
254555,6.0
254556,8.0
254557,1.0
254558,1.0
254559,2.0
254560,1.0
254561,6.0
254562,1.0
254563,8.0
254564,1.0
254565,6.0
254566,2.0
254567,40.0
254568,4.0
254569,10.0
254570,21.0
254571,6.0
254572,231.0
254573,7.0
254574,9.0
254575,1.0
254576,1.0
254577,15.0
254578,104.0
254579,7.0
254580,4.0
254581,1.0
254582,10.0
254583,50.0
254584,8.0
254585,5.0
254586,8.0
254587,1.0
254588,7.0
254589,7.0
254590,2.0
254591,6.0
254592,1.0
254593,60.0
254594,5.0
254595,
254596,9.0
254597,7.0
254598,12.0
254599,1.0
254600,5.0
254601,271.0
254602,10.0
254603,61.0
254604,2.0
254605,6.0
254606,96.0
254607,1.0
254608,3.0
254609,16.0
254610,3.0
254611,2.0
254612,3.0
254613,8.0
254614,2.0
254615,3.0
254616,19.0
254617,100.0
254618,78.0
254619,28.0
254620,2.0
254621,419.0
254622,4.0
254623,121.0
254624,9.0
254625,5.0
254626,334.0
254627,3.0
254628,3.0
254629,23.0
254630,7.0
254631,14.0
254632,30.0
254633,5.0
254634,8.0
254635,1.0
254636,10.0
254637,74.0
254638,29.0
254639,9.0
254640,2.0
254641,1.0
254642,9.0
254643,4.0
254644,15.0
254645,5.0
254646,9.0
254647,8.0
254648,8.0
254649,1.0
254650,11.0
254651,2.0
254652,5.0
254653,5.0
254654,7.0
254655,9.0
254656,1.0
254657,4.0
254658,2.0
254659,3.0
254660,8.0
254661,27.0
254662,3.0
254663,1.0
254664,17.0
254665,6.0
254666,4.0
254667,66.0
254668,3.0
254669,2.0
254670,10.0
254671,67.0
254672,30.0
254673,1.0
254674,14.0
254675,2.0
254676,2.0
254677,57.0
254678,2.0
254679,2.0
254680,7.0
254681,2.0
254682,7.0
254683,12.0
254684,5.0
254685,2.0
254686,13.0
254687,6.0
254688,1.0
254689,1.0
254690,1.0
254691,6.0
254692,5.0
254693,36.0
254694,45.0
254695,2.0
254696,121.0
254697,4.0
254698,5.0
254699,3.0
254700,7.0
254701,2.0
254702,8.0
254703,4.0
254704,188.0
254705,2.0
254706,
254707,19.0
254708,15.0
254709,3.0
254710,6.0
254711,6.0
254712,18.0
254713,3.0
254714,2.0
254715,9.0
254716,3.0
254717,3.0
254718,2.0
254719,107.0
254720,12.0
254721,5.0
254722,1.0
254723,7.0
254724,91.0
254725,5.0
254726,2.0
254727,5.0
254728,3.0
254729,1.0
254730,83.0
254731,16.0
254732,2.0
254733,21.0
254734,1.0
254735,2.0
254736,1.0
254737,3.0
254738,4.0
254739,8.0
254740,236.0
254741,2.0
254742,10.0
254743,4.0
254744,8.0
254745,2.0
254746,4.0
254747,10.0
254748,1.0
254749,1.0
254750,5.0
254751,4.0
254752,8.0
254753,35.0
254754,2.0
254755,6.0
254756,7.0
254757,9.0
254758,10.0
254759,9.0
254760,2.0
254761,3.0
254762,7.0
254763,6.0
254764,9.0
254765,13.0
254766,33.0
254767,
254768,787.0
254769,4.0
254770,9.0
254771,103.0
254772,8.0
254773,8.0
254774,1.0
254775,1.0
254776,4.0
254777,2.0
254778,1.0
254779,2.0
254780,4.0
254781,54.0
254782,2.0
254783,4.0
254784,8.0
254785,40.0
254786,5.0
254787,2.0
254788,8.0
254789,2.0
254790,91.0
254791,2.0
254792,2.0
254793,20.0
254794,8.0
254795,8.0
254796,42.0
254797,3.0
254798,8.0
254799,2.0
254800,3.0
254801,4.0
254802,3.0
254803,5.0
254804,85.0
254805,7.0
254806,
254807,2.0
254808,45.0
254809,9.0
254810,43.0
254811,19.0
254812,1.0
254813,4.0
254814,61.0
254815,60.0
254816,13.0
254817,7.0
254818,8.0
254819,2.0
254820,2.0
254821,10.0
254822,2.0
254823,4.0
254824,10.0
254825,7.0
254826,92.0
254827,1.0
254828,7.0
254829,3.0
254830,14.0
254831,7.0
254832,10.0
254833,5.0
254834,7.0
254835,195.0
254836,2.0
254837,7.0
254838,8.0
254839,30.0
254840,1.0
254841,3.0
254842,3.0
254843,1.0
254844,2.0
254845,4.0
254846,24.0
254847,31.0
254848,8.0
254849,5.0
254850,95.0
254851,2.0
254852,7.0
254853,2.0
254854,12.0
254855,30.0
254856,198.0
254857,6.0
254858,3.0
254859,2.0
254860,71.0
254861,6.0
254862,4.0
254863,1.0
254864,5.0
254865,1.0
254866,16.0
254867,8.0
254868,2.0
254869,
254870,46.0
254871,58.0
254872,39.0
254873,4.0
254874,7.0
254875,3.0
254876,8.0
254877,4.0
254878,6.0
254879,1.0
254880,4.0
254881,32.0
254882,32.0
254883,85.0
254884,39.0
254885,92.0
254886,8.0
254887,16.0
254888,92.0
254889,7.0
254890,3.0
254891,6.0
254892,2.0
254893,8.0
254894,2.0
254895,4.0
254896,1.0
254897,7.0
254898,4.0
254899,6.0
254900,9.0
254901,6.0
254902,1.0
254903,2.0
254904,8.0
254905,10.0
254906,239.0
254907,3.0
254908,40.0
254909,1.0
254910,1.0
254911,5.0
254912,6.0
254913,6.0
254914,1.0
254915,3.0
254916,2.0
254917,4.0
254918,12.0
254919,3.0
254920,1.0
254921,1.0
254922,58.0
254923,2.0
254924,5.0
254925,69.0
254926,4.0
254927,7.0
254928,3.0
254929,4.0
254930,1.0
254931,3.0
254932,19.0
254933,54.0
254934,8.0
254935,8.0
254936,1.0
254937,55.0
254938,2.0
254939,12.0
254940,2.0
254941,5.0
254942,7.0
254943,7.0
254944,7.0
254945,5.0
254946,10.0
254947,16.0
254948,29.0
254949,10.0
254950,5.0
254951,4.0
254952,9.0
254953,16.0
254954,3.0
254955,8.0
254956,9.0
254957,19.0
254958,
254959,8.0
254960,39.0
254961,73.0
254962,8.0
254963,43.0
254964,3.0
254965,29.0
254966,3.0
254967,1.0
254968,2.0
254969,18.0
254970,2.0
254971,4.0
254972,1.0
254973,19.0
254974,9.0
254975,3.0
254976,1.0
254977,2.0
254978,30.0
254979,6.0
254980,2.0
254981,10.0
254982,1.0
254983,60.0
254984,1.0
254985,32.0
254986,6.0
254987,10.0
254988,23.0
254989,4.0
254990,3.0
254991,8.0
254992,2.0
254993,7.0
254994,1.0
254995,12.0
254996,1.0
254997,2.0
254998,4.0
254999,14.0
255000,1.0
255001,2.0
255002,10.0
255003,1.0
255004,20.0
255005,44.0
255006,2.0
255007,17.0
255008,1.0
255009,10.0
255010,3.0
255011,6.0
255012,3.0
255013,5.0
255014,7.0
255015,4.0
255016,6.0
255017,1.0
255018,2.0
255019,6.0
255020,1.0
255021,5.0
255022,1.0
255023,10.0
255024,1.0
